,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
cutl-27,1,19,13,19,4,7,13,31,1,1
clec-231,1,1,1,1,1,101,1,1,1,1
clec-230,1,3,1,1,4,14,13,23,24,22
C29F3.7,1,2,1,18,7,6,11,24,11,24
best-7,1,1,1,1,1,21,21,1,1,61
C29F4.3,1,1,1,1,1,1,1,1,1,101
C29F7.1,1,12,1,6,1,6,15,1,33,30
C29F7.2,9,2,7,1,3,12,7,14,35,14
C29F7.3,9,11,11,14,16,11,12,10,7,5
jmjd-3.3,70,8,11,3,2,6,1,1,1,3
C30F2.2,1,8,1,3,10,3,12,15,43,10
C30F2.3,1,1,1,1,1,1,17,1,67,17
C30F2.5,12,3,4,3,11,11,26,29,5,3
C30H6.5,1,1,1,1,7,7,38,1,51,1
dlat-2,7,8,9,10,8,11,12,11,13,16
C30H6.8,10,13,11,13,14,11,10,7,8,7
C30H6.9,7,8,8,12,12,11,10,13,12,11
nlp-54,1,3,1,1,1,4,19,13,10,53
srbc-82,1,1,1,101,1,1,1,1,1,1
oac-6,1,1,1,1,1,26,26,1,51,1
oac-7,45,1,12,1,34,1,1,1,1,12
C31C9.2,76,5,3,2,2,3,4,3,2,4
fbxa-167,2,1,7,6,11,20,18,15,14,12
C31C9.6,1,51,1,26,26,1,1,1,1,1
C31C9.7,1,14,9,1,27,5,14,1,14,22
C31E10.4,1,1,1,1,1,1,1,1,1,101
C31E10.5,23,15,20,16,11,8,3,4,3,2
C31E10.6,13,16,16,15,13,10,5,4,7,5
cytb-5.1,36,16,11,9,5,3,5,6,7,9
tbc-19,1,4,4,4,2,5,21,31,27,7
C31G12.1,74,8,8,5,4,3,1,1,1,1
C31G12.4,59,6,24,1,1,1,1,12,1,1
C31H5.1,1,1,1,1,1,1,14,57,9,22
C31H5.4,11,13,15,14,10,10,10,10,8,4
C31H5.5,3,8,7,7,2,6,28,1,36,9
C31H5.6,1,1,1,1,1,12,1,24,48,18
C31H5.7,29,8,15,1,12,2,12,3,1,21
mrps-31,11,22,7,8,14,18,4,2,13,6
rilp-1,13,7,8,8,9,8,4,13,15,21
C32A9.1,1,1,1,1,1,1,15,1,15,72
C32C4.1,9,5,7,18,5,10,13,9,25,5
C32C4.3,17,7,7,2,12,6,34,12,6,2
C32H11.3,1,1,1,1,1,1,101,1,1,1
C32H11.4,1,4,1,2,2,14,16,28,12,24
C32H11.5,2,1,2,2,2,20,13,24,34,3
C32H11.6,1,1,1,1,1,101,1,1,1,1
C32H11.7,47,11,13,13,2,4,6,9,1,1
dod-24,1,1,1,1,1,1,8,1,1,93
nfki-1,4,9,4,3,10,5,11,3,4,52
C33A11.2,21,18,19,19,15,4,3,2,3,1
C33A12.1,7,10,10,11,10,11,11,9,13,13
nlp-35,8,5,1,1,3,3,11,26,26,23
C33A12.3,10,11,14,15,16,10,8,9,7,7
C33A12.4,4,4,2,2,5,8,17,11,24,29
ugt-21,1,8,1,1,17,2,6,6,54,11
ethe-1,27,23,16,13,11,3,3,5,2,2
gadr-2,83,3,2,2,2,2,4,5,2,1
ttr-9,1,34,34,34,1,1,1,1,1,1
C33A12.19,1,1,1,1,1,1,1,101,1,1
C33B4.2,1,1,1,1,22,1,15,47,18,1
C33B4.4,1,1,1,1,1,5,22,20,29,25
C33B4.5,1,1,1,1,1,1,101,1,1,1
C33D3.3,1,1,1,1,1,21,1,1,1,81
C33D3.5,1,1,1,101,1,1,1,1,1,1
clec-182,1,1,1,1,4,26,38,26,1,8
C33D9.3,1,1,39,39,1,1,1,1,1,24
C33D9.6,7,11,11,13,13,14,10,8,10,8
C33D9.8,4,9,9,13,13,17,15,9,9,8
lgc-21,16,1,8,5,3,10,3,12,14,34
C33G3.4,52,7,21,4,3,2,2,6,2,6
C33G3.5,101,1,1,1,1,1,1,1,1,1
C33G3.6,17,8,18,14,10,13,7,10,3,4
C34B4.2,1,6,9,10,15,18,17,11,10,9
C34B4.3,1,1,1,1,1,51,26,1,26,1
C34B4.4,1,5,1,5,9,16,20,9,7,33
C34B4.5,1,1,1,1,51,17,34,1,1,1
C34B7.1,4,12,13,22,23,6,13,6,5,1
C34B7.2,22,17,18,15,13,8,4,4,4,1
cyp-36A1,1,1,1,1,1,101,1,1,1,1
mys-4,20,19,14,18,14,7,3,4,3,2
C34C6.3,1,19,1,4,7,1,1,13,1,60
C34C6.4,10,13,15,15,13,9,8,7,8,6
sphk-1,13,12,13,13,13,10,8,7,8,8
cup-16,1,1,1,1,1,1,5,29,45,21
C34C12.2,15,18,17,20,14,7,4,5,3,2
pph-6,17,21,17,19,14,6,3,3,3,2
C34C12.4,3,10,9,10,11,10,10,13,12,17
rsu-1,2,8,7,9,13,13,12,13,14,16
C34C12.6,26,2,20,15,5,1,9,2,10,13
C34C12.7,34,25,1,2,8,8,9,15,4,1
C34C12.8,5,7,12,10,10,9,12,13,13,14
C34C12.9,1,1,1,26,1,13,63,1,1,1
dmd-10,1,1,1,1,1,1,101,1,1,1
C34D1.4,1,3,8,1,1,18,6,6,23,41
zip-5,1,1,1,1,1,1,17,3,82,1
C34E7.3,1,1,76,1,1,1,26,1,1,1
C34E7.4,43,6,10,3,7,5,8,7,9,6
C34E11.2,33,1,1,4,16,16,6,5,1,23
C34E11.4,1,1,1,3,14,1,16,45,25,1
C34F6.1,25,25,21,15,9,5,1,1,4,1
C34F6.5,13,20,21,23,14,4,3,1,5,1
C34F6.7,24,15,14,11,16,5,6,7,4,2
idh-2,22,16,17,15,11,6,4,4,5,5
C34F6.9,30,14,18,14,9,4,5,4,4,4
C34F6.10,4,10,13,13,15,11,12,10,9,9
C34F6.11,1,9,28,9,2,5,3,2,9,37
ugt-33,1,3,1,3,12,18,3,1,62,1
C35A5.3,1,1,1,1,1,1,101,1,1,1
C35A5.5,1,7,4,4,11,1,7,1,54,17
C35A5.6,1,1,1,4,1,1,2,12,41,42
dmsr-8,1,1,2,2,9,15,19,14,18,26
C35A5.8,18,15,18,17,10,6,6,6,5,4
hda-11,14,20,12,14,13,10,7,5,8,2
selt-1.1,14,13,18,15,13,11,7,5,4,5
trpp-9,13,10,13,13,14,9,11,6,12,3
C35C5.8,1,26,1,1,13,38,1,1,1,26
C35C5.9,1,28,1,10,1,1,10,1,55,1
C35C5.10,1,1,1,1,1,11,22,33,27,9
C35D6.3,1,1,1,1,1,26,13,13,51,1
C35D6.4,51,1,1,1,1,10,10,7,26,1
cyp-25A1,1,1,1,1,1,1,1,101,1,1
cyp-25A2,1,1,1,1,18,1,48,1,24,12
C36A4.4,27,12,11,10,14,11,4,6,7,3
maph-1.3,1,1,24,24,17,21,9,5,2,2
cyp-25A4,1,4,14,12,10,10,11,11,17,16
acs-19,6,2,9,8,5,7,9,20,16,22
C36A4.10,6,16,22,25,13,13,4,3,3,1
rpb-3,25,17,17,16,11,5,4,3,4,3
prp-4,16,20,18,19,12,5,4,5,3,4
C36B1.6,1,51,1,1,1,51,1,1,1,1
dhfr-1,14,17,16,17,10,6,7,4,3,9
gls-1,9,18,18,18,13,8,6,7,5,3
C36B1.9,4,6,29,19,7,9,6,6,9,8
gska-3,83,5,5,3,3,1,1,1,1,3
C36B1.11,34,10,9,11,11,7,5,6,8,4
imp-1,11,16,19,16,15,7,6,4,5,6
C36E8.1,19,11,14,13,11,9,8,6,7,7
glb-11,1,3,3,3,3,11,26,8,19,27
pxd-1,26,17,20,13,10,5,5,3,4,2
C36E8.4,10,5,5,9,15,19,9,10,16,6
irx-1,17,24,13,7,5,9,9,10,6,5
swah-1,20,31,18,10,5,3,2,3,9,4
C36F7.5,1,1,1,1,1,1,101,1,1,1
C36H8.1,1,1,1,51,1,1,51,1,1,1
best-8,24,4,1,1,1,8,4,1,62,1
fipr-22,1,1,1,1,1,101,1,1,1,1
C37A5.7,21,13,26,19,12,5,2,2,1,5
fipr-24,1,43,20,24,16,1,1,1,1,1
idhb-1,10,11,11,11,10,9,9,10,11,12
C37E2.2,21,18,8,2,14,6,11,6,12,6
C37E2.3,1,1,1,1,1,1,101,1,1,1
C38C6.3,18,3,7,11,11,11,1,3,33,7
sre-13,32,18,21,9,9,3,12,1,1,1
tag-297,5,7,7,5,1,7,6,22,15,31
slc-17.2,13,16,20,14,7,5,6,7,8,10
nlp-48,3,1,1,1,3,5,19,35,18,21
enu-3.2,37,12,22,15,8,2,1,5,1,4
C38D4.4,20,7,4,1,4,10,20,7,17,17
tag-325,22,19,16,15,10,6,5,5,2,4
C38D4.7,90,3,2,1,3,1,3,1,1,1
C38D4.9,8,17,18,17,13,8,6,9,5,3
C38D9.2,91,1,1,1,4,1,1,1,1,7
C38D9.8,81,15,2,1,1,1,1,1,2,1
tbc-8,9,14,1,6,3,12,6,20,12,23
C38H2.2,4,13,8,9,10,8,7,16,10,19
C38H2.3,1,1,1,1,5,5,1,24,1,67
C39B10.1,1,1,1,1,1,1,34,1,1,67
lgc-41,1,1,1,1,1,7,1,1,1,94
C39B10.3,15,3,7,2,1,1,15,26,27,6
C39B10.4,37,6,16,6,1,1,16,16,6,1
scl-5,1,1,1,1,1,1,1,1,1,101
scl-6,1,1,1,1,10,10,19,1,19,46
C39E9.7,1,7,1,7,1,1,7,1,1,81
C39E9.8,1,6,1,11,1,1,11,27,1,48
spin-2,1,1,15,10,7,5,12,3,17,35
C39E9.11,13,17,17,18,13,9,6,5,4,3
C39E9.12,32,24,20,14,5,1,2,2,3,1
C40H1.2,1,1,1,1,1,1,101,1,1,1
C40H1.3,1,1,1,1,2,2,20,26,40,13
ttr-5,1,1,1,1,1,3,16,28,26,29
ufc-1,11,18,17,19,15,8,5,5,3,3
C40H1.7,1,1,1,1,2,3,58,37,2,2
C40H1.8,1,1,1,2,1,2,52,33,10,2
C40H1.9,21,9,1,17,5,9,5,1,41,1
C40H5.2,78,1,1,2,14,7,2,2,1,1
lact-7,1,1,1,1,38,38,1,13,13,1
C40H5.7,1,1,1,101,1,1,1,1,1,1
chst-1,1,1,1,1,34,51,17,1,1,1
lron-4,1,1,1,1,101,1,1,1,1,1
ctns-1,18,15,13,8,9,8,4,6,17,7
cdc-48.2,33,15,19,16,9,3,3,3,2,2
C41C4.9,1,1,1,1,1,1,1,1,1,101
C41G7.3,1,1,1,21,41,1,41,1,1,1
set-32,1,4,7,1,22,7,7,1,51,7
C41G7.6,1,1,1,1,1,1,101,1,1,1
C41G7.7,7,5,15,12,5,9,10,20,12,10
npr-18,1,1,41,41,1,1,7,1,1,14
fbxb-65,33,5,6,3,3,18,8,11,3,16
C43D7.4,1,1,1,1,1,1,1,1,1,101
sdz-6,1,1,1,1,1,51,51,1,1,1
C43D7.8,39,2,8,2,6,5,5,26,4,9
fbxb-64,1,1,1,1,1,1,101,1,1,1
C43F9.5,1,1,1,1,1,9,67,1,26,1
nkb-2,1,1,1,1,1,1,101,1,1,1
C43F9.7,1,1,1,1,1,1,1,1,1,101
lgc-43,1,21,1,11,11,1,11,1,1,51
oac-8,1,1,1,1,1,1,1,84,17,1
vps-50,30,16,16,16,10,6,2,3,5,2
C44B9.2,1,19,10,19,37,10,1,10,1,1
C44B9.3,57,1,1,2,8,3,8,13,11,2
athp-1,19,12,20,16,10,6,6,10,3,4
com-1,29,19,23,17,8,3,2,2,2,2
C44C10.4,30,17,12,11,6,6,5,6,6,4
C44C10.5,33,5,14,14,2,5,6,7,6,13
C44C10.7,71,2,9,9,6,4,3,1,1,1
C44C10.9,1,1,1,1,3,5,17,51,26,3
C44F1.1,14,6,15,9,8,1,16,12,9,17
lron-1,28,4,2,1,6,10,4,22,13,15
C44H4.4,19,15,12,15,13,7,10,4,2,8
C44H4.6,1,1,1,1,7,23,50,16,4,2
C44H4.8,1,6,1,3,1,3,1,6,6,80
C44H9.5,1,1,1,5,10,5,5,10,14,55
C44H9.6,1,1,1,1,1,6,16,32,48,1
C44H9.7,9,12,19,1,7,9,9,10,5,25
C45B11.2,1,1,1,51,51,1,1,1,1,1
C45B11.5,55,10,17,7,7,1,1,7,1,1
aspm-1,28,25,19,17,6,2,1,2,4,1
C46C2.2,6,14,18,18,16,10,7,7,6,4
C46C2.3,1,1,1,1,1,10,10,1,28,55
C46C2.6,1,1,19,22,35,22,1,1,4,1
C46E1.3,1,1,1,1,1,9,18,31,9,35
gsr-1,22,15,12,12,8,9,7,6,6,7
madf-8,22,28,25,19,5,1,1,1,2,2
C46F11.4,13,16,19,16,11,7,7,5,6,5
C46F11.5,10,14,15,16,15,9,7,6,5,8
C46F11.6,4,7,11,10,12,14,17,15,11,5
C47A4.1,1,21,19,31,13,15,5,3,1,1
ent-4,1,1,1,1,1,1,1,1,101,1
C47A4.3,1,1,1,1,1,15,1,1,1,86
sre-21,1,1,1,1,1,1,101,1,1,1
srab-12,1,1,1,1,1,1,101,1,1,1
fbxa-140,1,23,1,9,3,13,1,1,56,1
C47B2.2,12,21,19,20,15,7,4,3,3,1
gale-1,8,15,12,9,12,14,10,4,11,9
efsc-1,14,20,18,21,11,6,3,5,4,4
C47B2.9,6,7,10,10,10,14,14,9,12,14
C47D12.2,13,15,20,17,13,7,6,5,5,3
sfxn-1.4,41,15,8,9,5,6,3,5,10,3
C47D12.4,51,17,16,11,3,2,1,1,1,1
C47D12.5,28,4,10,10,1,1,2,8,1,42
xpf-1,17,12,8,9,13,15,11,6,3,9
C47E8.1,1,1,1,1,1,1,1,1,1,101
C47E8.3,1,1,1,1,1,17,17,1,67,1
C47E8.4,21,16,14,13,12,7,6,6,7,3
gasr-8,45,4,13,3,2,3,2,8,7,17
set-5,10,4,9,9,7,24,20,13,6,3
C47E8.9,6,6,1,2,2,11,6,9,13,50
C47E12.2,5,10,11,13,12,14,13,11,10,6
C47E12.3,7,14,12,12,17,14,11,6,6,6
pyp-1,9,15,13,11,11,10,11,9,9,7
mam-2,1,1,1,1,3,7,10,6,9,68
C47E12.7,17,18,18,17,13,7,4,3,6,2
C47E12.9,101,1,1,1,1,1,1,1,1,1
C47E12.11,1,1,67,1,17,17,1,1,1,1
C47E12.12,1,1,1,1,1,1,29,1,1,72
C47E12.13,26,9,3,5,9,4,2,20,24,4
C47F8.1,75,8,8,3,1,1,1,4,4,1
nhr-165,1,1,1,1,1,1,1,1,101,1
C47F8.7,1,1,1,1,6,1,3,11,1,82
C47G2.3,5,9,11,14,13,12,13,10,7,11
C47G2.4,13,18,19,20,15,8,5,3,2,2
saps-1,29,15,17,16,7,3,5,5,5,4
acox-1.5,19,1,6,1,2,9,17,1,22,28
C48B4.3,2,1,1,2,8,30,24,17,13,9
C48B4.6,1,17,1,17,9,9,1,17,9,26
C48B4.7,1,5,10,10,10,1,22,3,10,34
C48B4.8,31,8,26,6,1,2,1,10,1,20
C48B4.9,50,5,14,2,2,8,6,3,5,9
C48B4.10,1,18,9,13,1,4,15,15,11,18
C48B4.11,1,9,26,17,17,9,9,1,1,17
C48B4.13,1,1,1,1,1,4,8,40,8,43
C48D1.1,24,23,18,11,9,4,3,7,4,1
C48D1.5,9,12,9,15,12,12,8,22,6,1
C48D5.3,1,1,1,2,1,30,43,6,21,1
rin-1,5,2,3,2,4,18,29,15,14,12
C49A1.1,1,1,1,1,56,45,1,1,1,1
best-10,1,1,1,1,101,1,1,1,1,1
best-11,1,1,41,41,10,8,2,1,1,1
C49A1.5,1,1,1,1,23,12,12,1,56,1
clec-114,1,1,1,1,45,34,1,23,1,1
C49A1.10,1,1,1,1,5,11,13,15,26,32
C49C3.4,1,3,1,3,6,11,15,12,41,11
ceh-88,5,8,10,8,9,11,10,10,16,18
C49C3.6,18,21,15,18,9,5,5,9,3,3
C49C3.7,21,18,12,15,11,9,7,5,3,3
C49C3.8,8,15,13,15,12,12,10,10,5,4
C49C3.9,29,1,1,1,5,5,21,13,29,5
C49C3.10,1,5,1,1,1,14,5,5,74,1
clec-197,1,1,1,1,51,1,51,1,1,1
C49C3.15,11,8,16,18,7,11,10,11,9,4
sams-1,5,6,6,5,11,5,11,7,13,35
set-6,15,9,6,7,12,21,17,7,7,4
C49F5.3,87,1,1,1,4,4,4,4,1,1
nhr-167,1,1,1,1,1,1,51,1,1,51
C49F5.6,28,14,7,3,6,9,14,14,1,9
C49F5.8,1,6,28,28,1,12,12,6,12,1
C49F8.1,1,3,1,1,3,1,16,70,11,1
gem-1,1,2,1,1,3,8,9,27,16,39
C49F8.3,1,2,1,1,4,4,5,21,16,51
C50B6.1,1,1,1,1,1,1,10,17,75,1
nasp-2,20,21,18,17,11,5,3,3,4,3
C50B6.3,14,14,11,10,9,5,4,10,15,13
C50B6.7,1,1,1,1,1,1,101,1,1,1
nhr-168,6,7,10,10,9,9,10,11,19,17
C50B6.9,17,6,7,8,7,8,15,14,16,8
C50B8.1,9,7,6,5,6,9,13,14,20,17
nuaf-1,12,20,13,17,12,7,5,6,7,7
C50B8.4,5,5,7,9,1,11,15,15,18,20
C50B8.5,1,6,1,2,2,8,6,22,31,26
C50B8.6,1,2,1,1,10,9,5,48,20,9
C50F4.1,1,1,1,3,1,17,11,13,49,11
pfk-1.2,1,12,1,1,1,1,6,24,42,18
C50F4.4,11,24,10,16,13,10,8,8,2,4
C50F4.8,1,1,17,1,17,1,1,17,1,51
C50F4.9,1,9,42,1,1,9,1,17,26,1
C50F4.10,11,3,32,27,3,3,1,3,19,3
C50F4.12,11,20,21,17,13,7,5,4,5,3
nstp-10,11,12,17,16,11,11,10,10,4,3
C50F4.16,10,17,20,18,8,8,8,6,5,6
fshr-1,1,17,1,1,9,1,9,5,29,37
C50H2.4,1,1,1,1,1,1,101,1,1,1
C50H2.5,96,2,1,2,2,1,1,1,1,1
ceh-75,57,14,1,14,1,4,2,4,6,1
C50H2.7,101,1,1,1,1,1,1,1,1,1
C50H2.13,1,1,1,1,1,1,1,101,1,1
srsx-27,57,19,2,1,2,3,6,12,1,3
srsx-28,1,76,1,13,1,13,1,1,1,1
C51E3.6,1,5,5,5,1,5,5,5,13,65
C51E3.9,1,1,1,1,1,3,10,18,31,40
C51E3.10,2,8,6,4,23,36,2,7,12,6
glb-12,1,1,1,1,1,1,34,1,67,1
C52A11.3,1,1,1,1,1,101,1,1,1,1
mans-2,6,11,3,1,13,20,3,26,21,1
C52E4.7,12,31,27,16,12,2,2,1,1,1
C52G5.2,8,1,6,5,11,3,9,34,18,9
C52G5.3,1,1,1,101,1,1,1,1,1,1
ril-1,6,7,7,8,7,10,11,13,15,22
C53A5.2,1,26,6,7,15,8,11,3,7,21
kcnl-4,1,1,1,51,1,51,1,1,1,1
C53A5.6,10,8,25,25,8,7,9,9,1,3
C53A5.9,1,1,1,7,1,21,39,3,32,1
C53A5.11,1,1,1,1,1,12,23,1,1,67
C53A5.13,1,1,1,16,8,24,16,8,1,31
C53B4.1,1,1,1,1,1,1,101,1,1,1
C53B4.2,1,101,1,1,1,1,1,1,1,1
C53B4.3,10,15,12,15,13,12,10,8,4,6
C53B4.4,12,11,13,11,12,10,12,9,5,9
nstp-1,16,9,16,15,9,10,10,11,5,3
mltn-12,15,4,1,1,23,4,12,30,1,15
npr-10,1,21,1,1,11,11,1,1,1,61
C53C7.3,101,1,1,1,1,1,1,1,1,1
acc-2,1,1,1,1,1,1,1,1,101,1
C53D6.4,12,18,19,18,14,6,5,2,4,5
C53D6.6,11,8,13,14,15,14,6,4,9,10
C53D6.8,11,6,3,1,6,13,11,41,3,10
C54C6.5,1,1,1,1,1,1,101,1,1,1
C54C6.6,13,21,16,17,12,7,7,5,4,3
nhr-169,1,1,1,1,1,101,1,1,1,1
C54C8.4,29,29,1,9,9,1,6,3,6,12
cdr-2,1,3,1,3,1,5,10,52,5,25
C54D10.3,1,1,1,1,1,1,1,1,1,101
C54D10.5,1,1,1,1,1,3,4,3,25,69
pals-39,1,1,1,1,1,13,1,88,1,1
C54D10.9,1,1,1,1,1,41,21,21,1,21
C54D10.10,1,14,10,19,16,12,3,1,12,19
C54E10.1,1,1,1,1,1,1,1,1,101,1
ncs-5,1,1,1,1,1,2,8,7,17,68
C54E10.3,1,1,1,1,1,1,101,1,1,1
nhr-170,1,1,1,1,1,9,1,18,5,70
C54E10.6,5,9,12,14,15,18,11,9,7,5
rskn-2,5,3,2,1,4,3,3,3,20,60
C54G4.4,9,17,17,22,6,3,4,6,12,9
C54G4.5,1,1,1,1,1,13,13,37,35,5
dod-18,8,16,12,14,12,12,9,8,8,7
C54G4.7,9,7,10,10,10,9,7,7,17,20
C54G4.9,10,15,18,19,12,9,7,3,7,5
slc-25A29,1,3,22,24,10,10,5,1,29,1
C55A1.6,17,1,5,1,5,8,12,12,30,14
srz-44,1,1,1,1,1,1,1,1,21,81
C55A6.1,21,14,16,14,9,6,6,8,5,5
ttll-5,20,18,17,14,8,4,3,8,7,6
C55A6.3,21,1,1,1,1,1,9,46,1,26
C55A6.4,1,51,1,1,1,1,6,1,1,45
sdz-8,62,7,4,6,4,6,1,2,8,5
C55A6.6,35,14,24,10,6,5,3,3,1,5
C55A6.7,1,5,11,16,3,24,5,9,29,3
pafo-1,17,19,18,19,13,7,5,3,2,2
C55A6.10,14,13,12,8,10,5,5,12,14,13
C55A6.11,1,1,1,1,1,17,34,51,1,1
ttr-44,1,1,1,1,11,21,11,11,11,41
C56A3.4,10,11,10,12,10,11,6,11,9,16
C56A3.5,17,22,15,15,12,6,4,5,6,3
C56A3.6,3,3,4,4,3,7,14,18,26,24
C56A3.8,1,1,1,1,51,1,51,1,1,1
C56G7.3,6,5,13,11,7,5,20,16,14,8
fbxa-6,1,1,1,1,1,16,39,16,31,1
D1025.1,6,7,8,8,15,16,12,13,12,9
gcsh-1,1,1,1,1,14,17,7,14,17,34
fbxa-141,6,10,23,9,9,9,8,6,23,3
nspc-20,101,1,1,1,1,1,1,1,1,1
nspc-17,101,1,1,1,1,1,1,1,1,1
nspc-19,1,1,1,1,1,1,1,1,101,1
D1043.1,23,15,26,16,5,3,3,8,5,2
cfim-2,43,17,16,10,5,4,4,3,2,2
D1046.2,17,18,16,15,10,4,5,4,6,10
slc-25A26,6,12,12,14,13,10,12,13,9,5
D1046.4,1,1,1,1,11,11,21,1,1,61
tpra-1,1,1,28,28,2,1,2,19,6,14
D1053.3,1,15,6,16,34,18,12,3,1,1
D1053.4,6,5,1,6,9,10,10,9,39,10
D1054.1,8,11,14,13,12,16,10,9,6,5
D1054.3,16,17,14,15,10,8,7,6,5,6
D1054.5,1,1,1,1,51,1,1,51,1,1
D1054.8,1,4,4,4,4,12,30,8,23,15
D1054.9,2,1,1,1,3,5,17,26,32,18
D1054.10,1,1,1,1,1,51,51,1,1,1
ule-3,1,1,1,1,1,21,81,1,1,1
secs-1,19,20,15,21,10,5,7,2,3,4
prp-38,20,21,16,17,13,6,4,2,3,2
D1081.4,1,1,1,1,41,1,21,1,1,41
D1081.5,1,1,1,1,1,17,17,67,1,1
D1081.6,47,12,11,10,5,3,2,6,7,1
D1081.7,21,20,22,14,8,8,5,3,2,2
cdc-5L,22,16,18,15,12,6,4,5,3,4
D1081.9,38,12,16,13,4,3,5,1,13,1
D1086.1,1,1,1,1,1,1,1,29,58,15
D1086.2,1,12,1,6,19,3,22,15,6,19
D1086.3,31,8,18,16,9,6,6,6,3,4
D1086.5,12,2,2,1,1,1,5,13,37,32
D1086.6,1,1,1,1,1,101,1,1,1,1
D1086.8,1,1,1,1,1,2,10,11,23,56
D1086.9,1,30,2,22,33,7,7,3,1,1
D2005.3,11,8,10,10,9,8,10,14,14,11
D2005.4,6,14,11,19,6,12,3,17,3,15
drh-3,19,29,19,19,9,3,2,1,1,2
D2005.6,5,5,6,10,3,6,9,10,21,32
wdfy-2,15,11,16,13,10,5,8,11,9,7
csa-1,32,24,20,11,10,2,1,1,1,2
D2013.6,14,16,13,15,15,9,6,8,3,4
ttll-12,9,13,11,11,15,11,11,11,8,6
D2023.3,8,6,1,1,1,6,12,2,26,43
D2023.4,15,21,16,16,11,6,6,5,2,7
mpst-1,14,8,15,11,9,8,9,9,10,12
D2023.6,14,16,15,16,9,7,8,8,5,7
mans-1,16,15,19,16,12,7,5,5,4,4
D2030.2,6,9,12,11,10,12,12,13,8,12
D2030.3,14,19,17,19,13,7,4,5,3,3
D2030.4,4,9,9,11,11,10,11,10,13,16
mce-1,4,7,7,8,9,11,12,14,16,17
D2030.7,2,24,16,14,19,7,7,8,6,2
D2030.8,19,22,22,15,10,5,4,3,4,2
wdr-23,16,8,13,13,12,11,9,7,7,8
D2030.11,18,22,18,17,12,5,4,4,2,3
D2030.12,15,8,6,9,4,7,7,2,1,47
D2045.2,20,14,16,17,12,6,4,5,6,4
D2045.5,1,37,1,16,6,6,11,27,1,1
D2045.7,13,28,23,22,10,4,2,1,1,1
D2045.8,7,9,4,4,4,7,13,11,7,38
D2045.9,9,25,24,21,15,6,2,1,1,1
atg-10,50,13,11,10,5,5,3,3,2,3
eif-2Bepsilon,17,16,17,14,8,7,7,10,5,5
etc-1,19,17,15,12,11,7,6,5,8,6
hgap-2,15,14,14,13,11,8,7,7,10,6
piga-1,18,20,19,18,12,5,3,2,3,4
D2085.7,4,1,1,1,2,26,54,4,1,10
D2089.3,7,3,1,1,2,22,3,14,44,10
glna-2,1,1,1,1,15,1,29,58,1,1
DH11.2,1,2,2,2,6,14,20,24,20,15
DH11.5,7,9,7,12,22,22,8,3,12,4
mfb-1,6,8,8,8,4,9,9,21,10,23
DY3.8,18,16,22,15,12,7,4,2,7,2
usp-50,13,14,12,16,13,12,6,5,11,3
E01B7.2,11,14,12,16,13,8,7,11,6,8
pde-3,1,9,1,9,5,9,5,5,9,53
tbc-14,17,17,17,15,14,8,5,5,4,3
E01G4.3,5,4,4,4,7,14,18,21,16,13
E01G4.5,6,23,17,20,21,12,3,2,1,1
E01G4.6,1,27,11,1,11,1,22,27,1,6
E01G6.1,1,2,1,1,4,6,15,13,39,25
E01G6.2,2,3,5,11,21,9,7,16,17,13
E01G6.3,1,15,1,4,1,22,1,22,11,29
mrps-5,5,12,11,14,12,9,10,12,10,9
E02A10.3,1,4,2,2,3,5,5,4,15,65
E02A10.4,1,1,1,1,1,4,40,41,9,7
E02H1.1,21,17,14,16,12,8,5,6,4,3
E02H1.2,7,7,13,15,16,14,9,11,6,8
E02H1.5,14,22,18,19,11,7,4,5,3,2
E02H1.6,13,19,20,19,12,7,4,4,4,3
mrpl-53,9,12,12,14,13,12,9,8,6,10
E02H4.2,1,1,1,1,1,1,101,1,1,1
E02H4.4,7,5,1,2,6,6,25,10,34,10
E02H4.5,1,1,1,1,1,1,1,101,1,1
E02H4.6,48,1,37,6,1,11,1,1,1,1
E03H4.4,1,1,1,1,1,1,1,1,1,101
E03H4.5,1,1,1,1,101,1,1,1,1,1
oac-13,1,1,1,1,1,101,1,1,1,1
E03H4.8,19,16,14,17,13,3,12,3,6,2
clec-17,13,1,1,1,1,5,8,32,17,26
eif-2A,3,7,6,8,9,8,12,17,14,20
E04D5.2,1,1,28,32,5,5,5,10,1,19
cut-4,1,6,1,1,11,6,16,1,61,6
E04D5.4,12,8,27,29,4,2,4,4,6,6
E04D5.5,12,7,6,11,1,8,15,2,32,12
ugt-44,1,1,1,6,1,1,6,53,24,12
F01D4.5,27,18,16,22,8,4,1,3,1,4
srb-17,1,1,1,1,1,1,101,1,1,1
F01D4.8,1,51,1,26,1,1,1,1,1,26
F01D5.1,1,1,1,1,1,2,8,11,21,59
F01D5.2,1,1,1,1,1,1,1,101,1,1
F01D5.3,1,10,1,10,10,1,19,10,1,46
F01D5.5,1,10,1,1,3,10,5,29,3,45
F01D5.6,1,2,1,1,1,3,7,25,55,11
F01D5.8,1,36,7,8,1,11,9,6,15,12
cyp-37A1,1,1,1,1,5,1,1,37,60,1
F01D5.10,38,6,9,6,10,1,5,18,6,6
skih-2,8,12,10,13,17,9,9,10,13,3
F01G4.4,13,30,15,15,15,5,6,4,1,1
