,90_160,160_210,210_270,270_330,330_390,390_450,450_510,510_580,580_650,gt_650
nlp-10,208,833,208,1250,1875,625,2500,625,833,1042
nlp-11,5486,892,1339,551,236,131,131,26,26,1181
nlp-12,1492,884,166,387,1381,939,1050,884,1160,1657
nlp-13,93,93,93,93,93,374,5981,2617,467,93
nlp-14,167,500,167,167,167,1500,1333,1167,4667,167
nlp-15,200,900,900,650,1300,650,250,1000,2900,1250
nlp-16,417,417,417,417,417,417,417,3750,1667,1667
nlp-17,47,47,474,332,284,427,806,379,7156,47
nlp-18,114,114,114,114,114,455,1023,1477,4773,1705
nlp-19,400,400,400,400,400,2400,1600,800,400,2800
nlp-20,385,2692,385,1538,385,385,385,385,385,3077
nlp-21,86,3362,862,1207,172,517,431,172,1034,2155
nlp-23,147,147,147,147,147,147,147,147,2794,6029
nlp-24,128,256,128,128,385,385,513,2821,4359,897
nlp-27,667,667,667,667,667,4000,667,667,667,667
nlp-28,909,909,909,909,909,909,1818,909,909,909
nlp-29,619,531,487,310,44,1195,973,2301,2168,1372
nlp-30,68,408,748,612,544,544,1020,1156,2585,2313
nlp-31,1016,705,287,96,514,1039,2031,1565,1374,1374
nlp-32,370,370,370,370,370,370,1111,370,2963,3333
nlp-33,572,976,774,606,1111,168,135,774,1380,3502
nlr-1,208,1153,1266,1704,2617,1383,770,252,270,376
nlt-1,475,339,678,712,271,780,1322,1220,1424,2780
nmr-1,101,101,101,101,505,303,303,2121,3030,3333
nmr-2,400,400,400,400,400,800,4000,1600,1200,400
nmy-1,2399,790,807,634,244,395,756,1807,1282,887
nmy-2,1937,1367,1440,1209,1100,619,547,695,705,379
nnt-1,341,49,49,49,1024,1317,2927,2390,1561,293
nob-1,2590,774,2375,1640,1024,249,192,337,608,210
nos-1,417,417,417,417,2083,2083,1667,417,1667,417
nos-2,1784,541,541,919,1189,541,1351,1189,595,1351
nos-3,1700,1324,1342,1268,1176,740,588,795,542,524
npa-1,1281,620,331,372,744,1240,1157,868,2025,1364
npp-1,2548,1951,1803,1413,823,467,337,353,213,93
npp-2,2035,1710,1807,1442,820,662,581,284,394,264
npp-3,2585,1928,1983,1559,987,246,171,171,171,197
npp-4,2152,1836,1859,1810,975,489,190,266,234,187
npp-5,2355,2110,1781,1430,902,352,237,451,283,99
npp-6,3138,1447,1596,1317,992,406,275,212,541,77
npp-7,2462,1271,1399,1289,886,703,580,538,464,409
npp-8,2655,2030,1880,1294,683,431,228,305,441,53
npp-9,1041,1780,1735,1825,1614,588,422,468,498,30
npp-10,2352,1549,1632,1482,1008,410,357,348,343,519
npp-11,2240,1948,2190,1710,747,364,220,285,97,198
npp-12,3227,1407,1936,1118,684,347,145,617,164,356
npp-13,2122,1884,1817,1554,1275,490,196,403,150,108
npp-14,2316,1501,1574,1477,1162,492,492,347,379,258
npp-15,2275,1873,1745,1549,1049,275,225,412,245,353
npp-16,1914,1870,1914,1747,849,373,246,339,450,298
rae-1,1498,2228,1730,1714,962,508,370,400,324,265
npp-18,1608,2016,1816,1416,664,520,680,504,512,264
npp-19,1468,2257,1311,1553,1214,619,413,485,231,449
npp-20,1251,1668,1914,1790,1198,731,352,426,355,314
npr-1,385,385,385,385,385,769,3077,385,1923,1923
npr-2,1296,370,185,185,370,1481,3889,741,370,1111
nrf-5,493,1363,1193,1325,1542,1133,824,911,653,561
nrf-6,2053,1921,795,861,795,728,132,397,861,1457
nars-1,755,989,1367,1254,974,891,831,1080,1095,763
asns-1,59,12,47,24,12,118,2310,2938,3116,1363
nsf-1,1949,1483,1309,1287,1258,708,556,489,309,652
nst-1,2027,1480,1405,1385,1015,739,525,459,551,413
nsy-1,1731,1990,2132,1706,1022,508,254,313,122,222
ntl-2,1241,1373,1395,1508,1309,874,791,527,487,495
ntl-3,1146,1600,1886,1633,1277,866,538,328,379,346
ntl-4,1101,1150,1270,1361,988,897,943,758,709,823
nuc-1,609,565,565,783,1087,1087,522,3435,913,435
nud-1,2036,1410,1758,1470,943,377,228,427,626,725
num-1,960,1838,1029,1121,1295,925,1017,566,694,555
nuo-1,761,833,856,932,1129,1016,1118,1060,1070,1226
nxf-1,1830,2298,468,766,1447,723,298,1064,383,723
nxf-2,1888,2494,2168,1538,909,326,140,350,23,163
nxt-1,1163,1610,1668,1645,1402,974,507,445,364,222
oat-1,500,4500,1500,500,500,500,500,500,500,500
ocr-2,435,435,435,435,1304,1304,1304,435,3478,435
ocr-3,909,909,909,909,909,909,1818,909,909,909
ocr-4,833,833,833,833,833,1667,1667,833,833,833
oct-1,909,909,909,909,1818,909,909,909,909,909
oct-2,8,25,8,8,33,66,66,1351,4161,4275
odc-1,3670,1841,2084,913,453,180,142,79,374,266
odd-1,1644,274,2466,1370,137,685,548,548,1644,685
odd-2,641,641,1282,1282,256,769,1154,513,1538,1923
blmp-1,143,1286,286,143,1143,1714,1000,714,1714,1857
odr-2,712,1207,2136,1053,310,310,402,1362,805,1703
odr-3,526,1579,526,526,526,1053,1579,526,526,2632
odr-4,883,1260,1597,1597,1108,650,490,979,1011,425
odr-7,213,213,1489,1489,213,426,213,5319,213,213
ogt-1,1297,1510,1569,1571,1100,666,548,622,409,708
oig-1,323,323,323,323,645,645,968,645,645,5161
oig-2,3,10,3,5,62,482,1023,1757,2148,4508
oig-3,65,65,258,65,581,581,1032,1032,774,5548
oma-1,1541,651,2295,890,548,479,445,1404,651,1096
oma-2,3171,1220,854,610,488,366,1098,366,1707,122
ooc-3,910,1359,1412,1359,910,1148,686,1016,462,739
ooc-5,1144,1980,2298,1665,1087,566,386,240,259,375
pept-2,625,625,625,625,1250,1250,625,625,1250,2500
pept-1,1546,515,619,722,361,206,619,2010,1907,1495
pept-3,769,769,769,769,769,769,1538,2308,769,769
ora-1,833,833,833,833,833,833,2500,833,833,833
orc-2,2022,2133,1557,1821,1028,396,306,320,215,202
osm-1,3382,686,1863,1029,343,392,588,539,98,1078
osm-3,938,781,2344,2344,625,625,781,469,938,156
osm-5,1327,306,510,612,867,663,612,1480,3112,510
osm-6,2615,308,769,769,1385,1692,1077,769,154,462
osm-7,333,1667,333,333,2000,1000,667,1667,1000,1000
osm-8,161,161,161,161,484,323,484,4032,2581,1452
osm-9,588,588,588,588,588,588,588,588,588,4706
osm-10,16,31,16,16,79,787,3244,4520,1055,236
osm-11,167,167,167,167,1333,2833,1167,833,2167,1000
osm-12,105,1053,1684,1579,1263,421,632,526,105,2632
ost-1,5,263,398,607,1256,1420,1381,1819,1673,1178
oxi-1,387,904,1041,1071,1398,1584,993,1209,978,435
paa-1,1640,1316,1297,1253,1127,743,702,523,737,661
pab-1,1985,1580,1462,1176,953,780,585,543,513,424
pab-2,1386,1633,1529,1691,1427,930,493,381,287,244
pabp-2,1849,1607,1577,1631,1166,710,435,311,352,362
pad-1,957,608,1022,1022,1759,1203,789,724,1307,608
paf-1,4375,625,625,625,625,625,625,625,625,625
paf-2,966,924,2059,1303,798,1218,1303,210,42,1176
pag-3,1553,388,583,388,485,291,583,1456,2524,1748
pak-1,1477,1036,898,931,1105,1260,1681,888,380,344
pal-1,8241,274,493,229,135,214,144,30,125,115
pam-1,1914,1395,1566,1338,1094,954,565,213,368,591
pan-1,729,1565,1537,1780,1571,1341,591,472,229,187
par-1,579,365,501,428,651,1305,3146,1716,680,628
par-2,1821,1736,1874,1810,820,202,213,735,341,447
par-3,1053,2976,1063,1538,800,486,405,607,324,749
par-4,864,617,1481,741,2222,1481,741,864,494,494
par-5,654,819,757,755,535,463,694,1283,2075,1966
par-6,1708,2113,2082,2179,868,381,167,171,82,249
pas-1,786,1216,1183,1472,1290,1008,578,672,1022,773
pas-2,1659,595,927,595,801,629,904,904,812,2174
pas-3,1459,1012,856,827,730,691,885,1411,1333,798
pas-4,1494,1638,983,1284,1271,852,511,799,367,799
pas-5,1734,1084,1068,867,983,929,991,1099,704,542
pas-6,682,857,822,944,944,1136,1556,1311,1049,699
pas-7,1127,1242,1013,1225,817,866,899,1307,866,637
pat-2,169,944,948,1141,1756,1415,960,812,816,1039
pat-3,574,963,1068,1112,1315,1250,1026,892,865,934
pat-4,405,639,603,704,1102,1353,1451,1142,1207,1394
pat-6,264,560,508,629,987,1212,1352,1244,1453,1792
pat-9,947,1630,1506,1712,1440,1199,713,376,317,161
pat-10,3,98,67,184,844,1673,1662,1597,1753,2118
pat-12,500,542,708,708,500,292,1083,1250,2875,1542
pax-1,1273,1182,1636,545,545,1000,545,545,1364,1364
pax-2,1667,2083,417,417,3333,417,417,417,417,417
pax-3,930,1395,930,233,1628,1628,1163,1628,233,233
pbo-1,579,158,53,53,1000,1368,1526,1947,895,2421
pbo-4,116,233,233,233,581,349,233,116,698,7209
pbs-1,1691,1686,1557,1475,1106,560,441,551,302,632
pbs-2,1358,1348,1733,1316,1091,503,524,471,695,963
pbs-3,1307,1263,1807,1857,1169,507,469,250,819,550
pbs-4,1106,1174,1380,1574,1015,650,718,639,673,1072
pbs-5,780,937,1204,1204,1202,1167,852,945,692,1017
pbs-6,1006,1391,1435,1302,1095,680,680,237,695,1479
pbs-7,1544,1500,1865,1600,1165,619,560,549,313,284
pcm-1,1016,1510,1330,1483,1254,940,674,608,668,517
pcn-1,4427,1748,1917,669,274,185,191,139,295,156
pcp-1,890,471,838,681,628,471,576,838,1885,2723
pcp-3,1587,159,1270,317,952,635,159,2540,1111,1270
pcs-1,721,369,465,256,256,737,1715,1955,2179,1346
pct-1,1279,1763,1897,2010,1733,497,151,160,350,160
pdi-1,1354,1657,1915,1646,1512,890,393,334,195,104
pdi-2,2041,1863,2363,2038,1066,347,113,78,52,40
pdi-3,1179,1488,2053,1974,1652,699,241,270,249,195
pdk-1,3080,982,603,469,1161,1228,1250,558,469,201
pdl-1,195,195,293,293,829,1659,1902,829,3610,195
pdr-1,1294,1176,1250,1505,1270,868,525,632,961,520
peb-1,1774,645,1532,726,726,806,1048,645,1210,887
pef-1,9,9,9,52,52,995,881,1885,2845,3264
pek-1,1811,700,822,807,807,913,791,1157,700,1492
pen-2,2283,1879,1806,1462,930,537,334,222,264,283
pes-1,8232,1198,216,20,177,79,20,20,20,20
pes-4,135,71,244,238,629,957,1471,1753,2511,1991
pes-5,3499,1659,1403,1161,483,483,468,287,302,256
pes-7,549,330,440,440,220,549,769,2527,2088,2088
pes-8,278,278,5278,278,278,833,278,1111,278,1111
pes-9,1046,962,1234,1297,879,837,1151,962,1067,565
pes-10,1385,154,1692,2000,462,615,1231,1385,923,154
mct-4,189,27,27,81,135,620,3504,2776,2345,296
pfn-1,1494,1997,2146,1577,971,479,326,346,424,241
pfn-2,2281,781,941,1021,558,1196,526,494,1786,415
pfn-3,38,142,120,238,860,1807,1813,1559,1677,1745
pgl-1,294,882,294,588,882,1176,2353,1471,294,1765
pgl-2,2000,1360,880,1200,1360,1520,640,400,560,80
pgl-3,2500,3611,833,278,278,1389,278,278,278,278
pgp-1,2000,500,2000,500,500,500,2000,1000,500,500
pgp-2,36,326,870,942,2319,2572,1703,435,507,290
pgp-3,500,500,500,500,1000,1000,500,500,500,4500
pgp-4,2449,652,22,382,247,67,247,404,1753,3775
pgp-5,909,909,909,909,909,909,1818,909,909,909
pgp-6,222,444,444,667,444,444,3333,444,2444,1111
pgp-7,909,909,909,909,909,909,1818,909,909,909
pgp-8,909,909,909,909,909,909,1818,909,909,909
pgp-9,270,541,270,270,270,270,541,2162,2973,2432
pgp-10,4511,1766,859,668,835,453,143,334,119,310
pgp-11,417,417,417,417,417,417,833,1667,2083,2917
pgp-12,833,833,833,833,833,833,833,833,833,2500
pgp-13,909,909,909,909,909,1818,909,909,909,909
pgp-14,667,1333,667,667,667,1333,2000,667,1333,667
pha-1,2686,1633,1760,1978,726,272,254,145,272,272
pha-2,345,1034,345,1034,1034,1034,345,1379,345,3103
pha-4,182,1095,474,511,839,693,1204,1788,1423,1788
phb-1,269,528,684,734,894,1088,1175,1309,1471,1848
phb-2,474,615,868,846,912,1202,1236,1195,1342,1311
phf-5,2147,2090,1827,1884,1047,399,282,146,113,66
phg-1,1182,364,91,91,455,727,1636,2273,1364,1818
pho-1,132,132,921,921,263,395,921,395,3684,2237
pho-4,769,769,769,769,769,769,1538,2308,769,769
php-3,978,862,1520,2351,1735,665,314,523,978,74
phy-2,82,845,1008,1536,3343,1634,972,382,108,88
phy-3,909,909,909,909,909,909,909,909,1818,909
pie-1,185,1667,1667,2037,370,370,556,2407,556,185
pif-1,2252,3013,1560,1881,723,75,113,82,208,94
pik-1,1391,1420,1834,1627,1243,651,237,148,444,1006
pin-2,1407,593,1333,1481,444,963,741,148,2519,370
pis-1,1753,2003,1797,1893,984,468,267,424,254,157
pkc-1,61,50,116,83,66,243,773,2522,3852,2235
pkc-2,179,357,179,179,357,1607,1429,179,179,5357
pkc-3,4056,1162,1707,1114,375,278,278,521,496,12
plc-1,17,183,67,100,50,733,2367,2217,2150,2117
plc-2,32,194,129,194,97,227,1909,2686,2039,2492
plc-3,1118,745,1429,994,932,1056,435,497,1988,807
plc-4,1174,1045,1344,1304,1069,972,704,672,1061,656
pld-1,1569,440,1147,983,1241,1759,1181,793,552,336
plk-1,2875,2249,1906,1711,700,118,173,69,132,69
plk-2,345,345,345,1724,1034,2414,2414,345,690,345
plk-3,244,1707,1220,1220,1463,732,244,732,2195,244
pll-1,3945,1468,1606,1101,963,459,138,46,138,138
plp-1,557,1281,1406,1575,1467,1184,877,609,641,405
plx-1,932,1199,1277,1173,1639,1458,940,708,216,457
plx-2,178,331,245,202,429,650,1790,2937,2385,852
parp-1,1944,2382,2199,1738,948,316,158,158,85,73
parp-2,2462,1956,1602,1461,720,427,275,422,298,377
parg-1,1575,2237,1963,1370,1005,297,479,502,365,205
parg-2,294,294,294,294,588,882,294,588,5000,1471
tank-1,881,566,943,692,755,314,629,377,1950,2893
pmk-1,1711,1711,1565,1479,727,558,409,578,594,669
pmk-2,1263,1148,1420,1277,832,588,732,660,1549,531
pmk-3,625,995,916,886,728,786,792,983,1650,1641
pmp-1,1667,2436,128,128,385,1410,513,513,385,2436
pmp-2,174,1739,435,696,522,261,609,2435,696,2435
pmp-3,1247,1015,1232,1131,1192,994,665,1027,805,691
pmp-4,147,294,294,147,588,588,1912,294,4412,1324
pmp-5,1134,619,1443,1443,1031,309,309,1134,412,2165
pmr-1,760,1678,1885,1807,1589,809,405,484,385,197
pms-2,2243,2105,2065,1522,415,217,277,79,662,415
pnk-1,647,1655,2139,1880,1424,811,470,409,409,157
pod-1,1864,1864,1357,1350,1027,587,514,352,602,484
pod-2,1710,1404,1270,1070,1643,735,506,697,611,353
pop-1,1983,1130,1706,1855,1535,618,746,107,171,149
pos-1,1091,1333,545,182,364,1091,909,485,1394,2606
pph-1,110,110,110,330,549,769,220,330,5604,1868
pph-4.1,1528,1663,1555,1579,1244,811,495,443,365,316
pph-4.2,1520,1560,1200,1040,920,520,560,480,480,1720
ppk-1,1510,1348,1343,1465,1142,652,423,769,774,574
ppk-2,1246,958,706,958,1280,1280,836,828,897,1010
ppk-3,2740,1139,1993,1032,1032,356,498,498,178,534
eif-2Bgamma,1580,1729,2332,1935,1021,347,163,184,411,298
pps-1,433,1167,1506,1719,1499,1280,1041,502,521,332
ppt-1,764,764,1528,1215,729,486,1146,1979,1215,174
ppw-1,2609,725,1739,1884,290,290,435,145,1739,145
ppw-2,1532,1048,2661,806,484,726,242,887,1129,484
pqe-1,1168,1638,1630,1837,1408,691,624,419,310,275
pqm-1,169,1356,339,508,1186,1186,847,1186,1864,1356
pqm-96,909,909,909,909,1818,909,909,909,909,909
abu-15,909,909,909,909,909,1818,909,909,909,909
pqn-8,1250,357,357,357,536,1250,1607,714,3393,179
hgrs-1,1946,1279,1677,1291,783,679,741,692,643,269
pqn-10,500,1000,500,500,1000,500,2000,1000,500,2500
pqn-13,1766,838,1347,719,539,1228,1497,1048,778,240
szy-20,2668,1356,1097,1216,1117,630,610,640,292,375
pqn-15,2066,744,1322,1240,1074,1570,909,83,496,496
pqn-16,4737,526,526,526,526,526,1053,526,526,526
pqn-18,44,133,133,133,489,1467,1778,622,2978,2222
stam-1,1345,1553,1443,1583,1253,813,947,434,220,410
pqn-20,2356,871,1743,1901,1168,554,396,475,356,178
pqn-21,1856,1335,1288,1009,1056,881,829,630,597,521
pqn-22,2,12,2,17,15,22,150,1221,2794,5764
pqn-24,16,16,16,38,132,1052,2731,2702,1989,1307
pqn-25,294,882,294,882,294,882,882,882,2647,2059
pqn-26,1474,449,128,192,256,962,705,4487,128,1218
pqn-27,1049,1147,1186,1301,1352,1292,814,806,584,469
sin-3,2601,1599,1555,1416,1034,556,240,474,205,319
pqn-29,125,500,125,250,500,375,125,500,2875,4625
pqn-31,833,833,833,833,833,833,833,2500,833,833
pqn-32,67,67,67,67,267,733,267,933,4000,3533
ptrn-1,1585,1560,1553,1677,1596,690,222,345,444,328
pqn-35,93,93,93,278,463,370,463,3241,4259,648
pqn-36,233,233,233,465,233,465,1395,1163,1628,3953
pqn-37,667,667,667,667,667,667,1333,2667,1333,667
mdt-30,2214,1997,1801,1598,1022,345,244,352,135,291
pqn-39,2519,1560,1167,1242,1282,705,399,526,387,214
abu-12,303,1212,303,909,303,1212,1515,1818,909,1515
pqn-41,1614,1062,1117,1028,1472,1932,1032,323,229,192
pqn-42,14,134,128,262,1492,2452,1856,1712,1190,760
ketn-1,53,88,60,169,850,1709,1513,1308,1861,2389
pqn-44,779,407,1050,1005,1195,984,1527,1261,889,904
ifet-1,2289,1435,1337,1226,1096,793,508,465,454,397
abu-13,71,638,213,638,355,355,355,567,2482,4326
myrf-1,365,847,1564,1689,1324,1734,673,829,414,561
pqn-48,4,8,15,30,180,347,2360,2763,2290,2003
pqn-51,854,928,1061,1200,1208,1054,909,1107,915,765
pqn-53,730,996,836,1178,1602,1525,990,816,762,564
pqn-54,137,548,1507,1644,274,2055,1644,685,1370,137
ebax-1,1529,2001,1710,1675,1047,792,568,325,174,178
pqn-59,2214,1707,1713,1386,1063,468,397,338,425,289
pqn-60,769,769,769,769,3077,769,769,769,769,769
pqn-62,33,152,52,493,1812,974,315,989,1771,3409
pqn-63,147,147,147,147,294,1471,735,588,1618,4706
larp-5,2308,1435,1736,1528,1227,572,218,83,447,447
pqn-65,2614,1208,1364,1202,853,910,571,579,413,287
trpl-5,667,667,667,1333,667,667,667,667,667,3333
pqn-67,2414,172,172,172,345,1379,517,1207,172,3448
pqn-68,1100,1277,1731,1669,1485,792,646,569,331,400
pqn-70,2094,1395,1450,1427,1037,820,613,423,465,276
pqn-71,139,139,139,139,139,2222,1528,139,3472,1944
pqn-72,119,119,476,238,119,476,3214,2976,1905,357
pqn-73,80,400,120,440,960,2200,2200,1400,1320,880
pqn-74,762,48,48,476,429,714,1143,952,2952,2476
pqn-75,3955,2677,1970,812,286,105,60,15,45,75
pqn-78,909,909,909,909,1818,909,909,909,909,909
pqn-80,1838,1567,1749,1722,1207,704,488,205,313,205
pqn-82,2881,678,169,169,1525,678,1186,678,169,1864
pqn-83,1553,1919,1528,1198,844,244,306,391,978,1039
pqn-84,909,909,909,909,909,909,1818,909,909,909
pqn-85,2138,1829,1860,1470,982,502,524,300,170,224
pqn-87,1668,1124,1311,1232,1254,964,815,647,493,493
pqn-88,909,909,909,909,909,1818,909,909,909,909
pqn-89,261,174,1130,1217,522,783,1826,609,2870,609
pqn-92,625,625,625,625,1250,1250,625,1875,625,1875
pqn-94,476,476,476,476,476,476,1905,476,4286,476
abu-14,1482,288,151,65,223,2007,871,619,1561,2734
pqn-96,1166,1176,1155,1100,1155,1046,871,969,1035,327
pqn-98,909,1818,909,909,909,909,909,909,909,909
prg-1,1308,970,1730,380,2152,1139,464,338,1055,464
prg-2,1000,800,2000,400,600,200,400,1200,200,3200
pri-1,3764,1859,2126,1050,362,111,131,196,276,126
pri-2,3680,2120,1921,1235,307,105,132,123,151,226
prk-1,12,48,156,168,96,72,3293,2103,1514,2536
prk-2,1552,172,517,345,172,345,690,690,517,5000
T19D2.2,374,209,399,387,970,1768,1236,1597,1534,1527
pro-1,1636,1844,1758,1831,1286,584,316,316,286,143
prpf-4,2337,1075,1283,1135,1307,822,682,520,478,362
prp-8,2390,1726,1945,1666,935,332,264,337,126,279
prp-21,1981,1830,2068,1853,888,457,280,246,287,110
pars-1,779,1253,1537,1609,1440,984,747,770,407,474
pars-2,1060,1344,1515,1600,1416,1117,736,573,309,331
prx-1,1519,127,1139,380,633,1013,253,127,127,4684
prx-2,2344,312,1094,1484,469,469,1250,469,1406,703
prx-3,1750,1000,500,812,500,625,1062,1875,1188,688
prx-5,769,659,1209,989,769,220,330,3516,1209,330
prx-6,506,633,1392,1266,759,633,759,506,380,3165
prx-11,1765,1176,809,1176,441,882,441,1103,74,2132
prx-12,102,918,1837,1531,816,510,2245,204,612,1224
prx-13,1250,288,865,577,1058,1442,962,2019,865,673
prx-14,2254,873,761,845,1000,704,817,1127,1085,535
prx-19,210,931,686,1079,943,904,1278,1079,1363,1527
pry-1,282,779,1192,1307,1564,1352,960,960,513,1091
swsn-1,1954,1991,2054,1706,1096,522,238,211,115,113
swsn-4,2348,1838,1828,1598,1072,465,247,265,206,132
psr-1,611,1681,1563,1709,1468,891,667,420,471,521
pst-1,618,1855,2299,2310,1004,805,443,315,152,198
ptb-1,83,331,413,165,1405,1074,1074,1405,2149,1901
ptc-1,2019,388,501,307,824,630,1276,1179,1939,937
ptc-3,70,769,1888,1119,280,629,909,490,1329,2517
ptd-2,500,500,500,500,1000,500,1500,4000,500,500
ptl-1,1132,38,340,566,566,1170,868,1472,1057,2792
ptp-1,40,149,138,285,1024,2100,1885,1545,1594,1241
ptp-2,1712,943,1755,1144,821,681,734,664,961,585
ptp-3,1635,1508,1478,1415,1358,686,509,355,728,328
ptr-1,72,144,1799,1655,647,791,1942,288,360,2302
ptr-2,1869,1402,1402,888,234,280,514,421,1262,1729
ptr-3,435,435,435,435,435,435,435,435,6087,435
ptr-4,935,607,607,888,607,234,514,748,1869,2991
ptr-5,772,253,520,169,112,449,3975,2402,1053,295
ptr-6,286,286,286,286,2286,857,857,2000,2000,857
ptr-8,909,909,909,909,909,909,909,909,909,1818
ptr-9,400,400,400,1200,400,400,1600,400,400,4400
ptr-10,1429,2177,1429,1224,748,476,476,340,544,1156
ptr-11,2157,588,196,196,392,980,980,2157,2157,196
ptr-12,2,13,2,24,37,374,2335,3718,2481,1016
ptr-14,118,118,824,118,118,588,2588,824,4588,118
ptr-15,179,1429,179,536,1607,1250,893,536,1250,2143
ptr-16,435,435,435,435,435,1304,870,2174,1739,1739
ptr-17,526,526,526,526,526,2105,1053,3158,526,526
ptr-18,208,208,208,208,1042,2083,1250,1042,1875,1875
ptr-19,357,357,357,357,357,714,1429,357,2500,3214
ptr-20,333,1333,333,667,333,2333,1000,1000,1333,1333
ptr-21,1160,928,1137,1067,1578,1044,789,812,464,1021
ptr-22,256,769,256,1282,513,256,513,1026,256,4872
ptr-23,1196,217,761,870,1630,1413,217,326,1957,1413
ptr-24,306,84,529,84,56,223,474,919,1142,6184
puf-3,4242,303,909,303,1212,1212,909,303,303,303
puf-5,3108,135,1216,676,270,338,946,1149,1892,270
puf-6,6374,175,877,526,292,351,292,468,526,117
puf-7,7270,521,583,92,276,215,307,61,644,31
puf-8,222,222,889,222,444,667,444,444,2889,3556
puf-9,1777,1134,1162,1153,1252,891,651,770,776,434
pus-1,2107,1808,1702,1716,925,629,316,303,306,188
pvf-1,5,6,37,35,46,84,449,2168,3422,3749
pxf-1,1304,998,937,1257,1186,1045,1130,843,692,607
epac-1,233,233,3721,1628,233,1628,465,233,233,1395
pxn-1,1915,213,213,213,213,638,1064,2766,851,1915
pxn-2,682,1896,2512,2560,1652,558,70,23,37,11
pyc-1,761,1060,1127,925,582,567,1000,1716,925,1336
pyr-1,6931,452,560,332,261,375,299,190,468,131
qua-1,76,530,758,1212,530,2500,985,1061,1742,606
qui-1,1707,122,366,122,122,1098,2073,976,3171,244
rab-1,1295,1289,1452,1613,1153,833,637,539,562,627
rab-3,76,153,76,229,305,1298,1603,1221,2824,2214
rab-5,1073,1262,1340,1555,1297,993,766,597,694,425
rab-6.1,393,778,970,963,1281,1674,1200,948,1044,748
rab-6.2,1805,1252,1161,1179,1390,921,602,722,499,469
rab-7,815,1154,1203,1442,1402,1146,810,718,716,593
rab-8,1625,1497,1410,1488,1200,830,516,449,347,638
rab-10,1348,1044,719,876,1105,1105,1059,930,1023,790
rab-11.1,890,1493,1552,1615,1473,948,611,475,475,468
rab-11.2,714,2143,714,714,1429,714,1429,714,714,714
rab-14,2369,1028,1298,1373,1161,705,684,503,599,281
rab-18,1849,1914,1387,1529,1233,543,552,385,349,260
rab-19,401,679,968,988,912,825,979,1139,1557,1553
rab-21,1353,1795,1523,1513,1081,855,423,442,564,451
rab-28,143,571,1286,1000,1000,571,2143,1857,143,1286
rab-30,342,542,872,897,1059,1511,1756,1001,1356,665
rab-33,1485,1907,1839,1982,1349,573,264,188,151,264
rab-35,1020,1594,1950,1809,1416,815,483,346,294,274
rab-37,116,116,116,116,465,116,465,349,1047,7093
rab-39,312,410,137,410,898,801,1035,996,2422,2578
rad-50,2924,2193,1758,1524,626,100,57,263,478,76
rad-51,2352,3125,1818,1705,489,125,57,57,170,102
rad-54,2276,1951,1789,1220,1220,569,81,732,81,81
ram-2,12,50,75,124,161,559,1168,1230,1814,4807
ram-5,769,769,769,769,769,1538,2308,769,769,769
ran-1,1249,2054,1893,1618,986,588,386,373,465,386
ran-2,2446,2106,1713,1625,698,300,291,318,340,163
ran-3,1149,1569,1948,1684,1257,595,499,445,427,427
ran-4,951,1174,1107,1040,682,492,805,1107,1555,1085
ran-5,1036,1286,1498,1161,1248,798,711,521,689,1053
rap-1,1140,1183,1570,1291,941,576,400,749,1273,876
rap-2,1935,1284,1625,1507,1371,689,527,292,199,571
rap-3,500,1000,500,500,1000,1500,500,3500,500,500
ras-1,213,1545,622,1403,3037,1368,160,391,266,995
ras-2,795,728,861,795,331,464,728,265,3907,1126
rba-1,2552,2395,2113,1704,774,122,96,106,13,125
rbc-1,3347,624,1123,915,936,1164,478,686,333,395
rbc-2,1011,1640,1506,1393,1843,1101,382,427,247,449
rbd-1,2074,1700,1951,1742,1118,642,213,310,131,119
rbf-1,244,244,244,244,976,976,488,976,4146,1463
rbg-1,1981,995,1231,1408,725,1046,852,464,649,649
rbg-2,1447,1404,1461,1248,1234,872,674,695,816,149
rbr-2,1979,1145,1337,1231,1055,779,692,670,623,489
rbx-1,1805,1812,1354,1422,1302,795,513,317,392,288
rcan-1,1204,968,981,1092,1515,1235,999,639,844,521
rcq-5,1011,1593,1353,1239,1214,1315,670,847,468,291
rde-1,1476,1375,1365,1577,1284,1001,708,576,233,404
rde-2,1386,1539,1599,1173,1165,825,808,638,434,434
rde-4,2566,2322,2090,1492,624,206,238,174,122,167
rdy-2,189,566,189,566,189,377,3585,1698,2075,566
